#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B2879B
#Date Time: 2025-05-14 14:28:19.303
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.52156 V
#Offset: 0.00020543 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.53409 V
#Offset: 2.151e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 2.8 kHz
#Period: 357.1428571 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -5 V

Frequency (Hz),Trace 2 (dBṼ),Phase (deg)
4980.46875,-87.05830073830339,50.43935213519447
4982.91015625,-85.87847267509416,82.05200711029217
4985.3515625,-83.74389514490429,105.23619143281411
4987.79296875,-82.89702817481412,118.034883284274
4990.234375,-83.5002737121396,130.3151711437006
4992.67578125,-84.3799354572328,151.63418511993245
4995.1171875,-85.83093335406164,174.01784462013424
4997.55859375,-89.46254510023243,14.635051463932093
5000,-93.70433596175013,28.176745180326467
5002.44140625,-98.38245281878895,17.16152636138725
5004.8828125,-110.06566897318514,151.67303866640756
5007.32421875,-102.1138179410815,79.8607479870697
5009.765625,-96.60078644627592,113.13601733825794
5012.20703125,-93.64792820599004,128.83161208583024
5014.6484375,-91.56742228990595,127.06579103661824
5017.08984375,-88.82465398845419,124.92331943698878
5019.53125,-87.986394933963,121.46236243118256
5021.97265625,-90.69293188047986,123.12116022856291
5024.4140625,-95.0827663156702,157.537534875027
5026.85546875,-94.7631543928712,43.258614148789825
5029.296875,-90.27225668616369,80.85479581729662
5031.73828125,-89.7441050438999,88.69821914793452
5034.1796875,-93.36115977387718,110.21869970345061
5036.62109375,-91.70565719123846,155.8904914621327
5039.0625,-90.17098740240019,177.10640322874207
5041.50390625,-93.04835243254121,23.081104035206604
5043.9453125,-96.16207916991803,75.06416562707122
5046.38671875,-91.91098605201192,121.55437329037913
5048.828125,-90.15790162543367,126.135552156746
5051.26953125,-92.40793061408507,96.26740763965373
5053.7109375,-93.90985467988338,48.73903320057587
5056.15234375,-90.5730077499245,1.467615317483548
5058.59375,-86.81912386718616,171.02144961953766
5061.03515625,-87.50561354311785,164.25186486526846
5063.4765625,-91.37290884489347,147.45083999249027
5065.91796875,-101.27959098382601,160.92377985966345
5068.359375,-96.51923119090141,99.38001263909786
5070.80078125,-91.81579602387629,114.99114938737978
5073.2421875,-88.7259973941179,115.2800366344843
5075.68359375,-87.11319177120123,120.89266162015475
5078.125,-86.66496665409483,145.53912388778383
5080.56640625,-84.68589688972286,165.92514416280125
5083.0078125,-83.21117811372089,172.39025654861
5085.44921875,-83.1947960116704,3.6850828533435505
5087.890625,-84.58628549061584,23.036615518153415
5090.33203125,-87.5246253911788,37.36599417930703
5092.7734375,-92.05594902354017,28.18726713567013
5095.21484375,-92.94849103862461,165.28751521567563
5097.65625,-88.97060027204873,132.6358728774238
5100.09765625,-84.4319899176871,122.39482031861978
5102.5390625,-82.449100567003,128.1628984893897
5104.98046875,-83.38154781032577,131.27062070511073
5107.421875,-84.80845974149892,126.41079351368481
5109.86328125,-86.65698570015807,124.08080007531714
5112.3046875,-92.9291844360313,114.89737424102638
5114.74609375,-103.68337222333446,117.17502775165906
5117.1875,-115.02095028178019,8.677391954309538
5119.62890625,-102.84664881461833,170.87846303960393
5122.0703125,-102.00765857694623,35.49081320565197
5124.51171875,-100.8839015905906,85.28938468423246
5126.953125,-112.24194561977384,176.8758237636823
5129.39453125,-94.15702734734985,51.64077458227654
5131.8359375,-89.44856341546556,48.789434704837426
5134.27734375,-88.45594618281184,53.33314073456893
5136.71875,-88.36762172575881,47.9077935439091
5139.16015625,-88.98876992371126,32.77419468058101
5141.6015625,-90.98730491117169,18.038047291450674
5144.04296875,-93.9903424732795,4.768376938291562
5146.484375,-97.09725531469027,25.449097509537363
5148.92578125,-98.77667825636458,41.91448462096969
5151.3671875,-107.43461988060335,133.04649955935642
5153.80859375,-95.47724997762579,85.1688158205138
5156.25,-89.8484615904328,84.46538931404612
5158.69140625,-87.38842853648242,73.59734568402331
5161.1328125,-87.68461793784284,57.798990283711376
5163.57421875,-90.48131248849046,50.18130631860404
5166.015625,-94.28449368942626,53.80246468418056
5168.45703125,-95.98350442112985,48.92514182315682
5170.8984375,-92.50286412485954,60.841120882471316
5173.33984375,-88.5800768819113,67.21179471791281
5175.78125,-89.24094702499619,55.907024185647124
5178.22265625,-91.98013263283983,28.230563754041157
5180.6640625,-94.35847852141868,11.183010231123111
5183.10546875,-105.67093536228714,72.36511703568159
5185.546875,-90.99087906596324,166.43450676531833
5187.98828125,-84.28190983373982,167.5676789594337
5190.4296875,-81.87549702156002,165.97349162884424
5192.87109375,-82.21731862689774,175.09029184844053
5195.3125,-83.88313552478785,9.569252275094021
5197.75390625,-91.22318733443927,27.775615485515722
5200.1953125,-94.50380796076315,153.32748993477455
5202.63671875,-90.77633204454592,173.95191409794592
5205.078125,-88.84841699141828,16.76597966031569
5207.51953125,-88.3227415137602,27.65721620065755
5209.9609375,-95.2222965844082,39.59579259213847
5212.40234375,-103.34241627576647,106.50521398387218
5214.84375,-105.641009558825,114.0657935008969
5217.28515625,-103.42468099882097,61.568634168116695
5219.7265625,-99.59633912659874,36.785231429212175
5222.16796875,-101.25944050409679,10.725426526610722
5224.609375,-98.79719751179614,55.95323840279555
5227.05078125,-91.98454901319607,73.59154083007725
5229.4921875,-91.11847360807533,66.5668577277276
5231.93359375,-89.26728724269398,46.836584028435375
5234.375,-86.77678273163666,30.48157981166586
5236.81640625,-86.65612013921205,14.154893801064954
5239.2578125,-87.70982386577151,12.505212054022593
5241.69921875,-90.24577624433468,35.35521650306081
5244.140625,-93.49053761825326,75.58655136819092
5246.58203125,-94.9849379239856,111.00546677963567
5249.0234375,-98.35935936827916,135.97706423434798
5251.46484375,-109.05376881635931,57.76733221948926
5253.90625,-101.29340393603917,139.20739386544005
5256.34765625,-101.09675367249353,16.229026434857573
5258.7890625,-96.82900119334235,51.74877307307018
5261.23046875,-93.07721870733866,59.27344502360296
5263.671875,-90.21928205540274,55.546548411957744
5266.11328125,-87.8891341078144,50.14602237469738
5268.5546875,-86.7308950276586,50.46864337790428
5270.99609375,-88.46448889857156,58.00100609443195
5273.4375,-94.89649811016312,99.83913487942795
5275.87890625,-91.75292682367615,13.122685359484326
5278.3203125,-87.22506709892635,43.43118021860536
5280.76171875,-86.44122154930042,53.20669489414093
5283.203125,-88.51143411106389,53.34377062788148
5285.64453125,-93.1184619266652,60.300548906627206
5288.0859375,-97.7846076579317,50.446933796159655
5290.52734375,-93.7417862421841,15.24495307063173
5292.96875,-91.1359266060113,16.111583871953002
5295.41015625,-93.34369010366737,15.846985491333559
5297.8515625,-98.35150204215296,170.00727373559292
5300.29296875,-95.60118227404249,105.77207100174368
5302.734375,-89.52519978841894,89.11545130711626
5305.17578125,-89.41467722468678,93.42529144531588
5307.6171875,-90.55791356522582,98.31730407613384
5310.05859375,-88.66810878317904,94.91773735061207
5312.5,-88.7123238809088,100.74870515893907
5314.94140625,-88.59128880022054,118.41829923247305
5317.3828125,-84.60663775068053,126.91723087898077
5319.82421875,-81.2868023468797,123.96363603576776
5322.265625,-80.59057124219632,116.45960519980056
5324.70703125,-81.17161611187633,101.55282999811479
5327.1484375,-80.28869898048961,78.55532737794094
5329.58984375,-79.62995671624789,56.135025506344526
5332.03125,-81.45584341871026,41.13292682645311
5334.47265625,-84.54791880669298,48.89399600287071
5336.9140625,-86.44277452142688,57.72112302251107
5339.35546875,-92.32693914724678,53.39824261083215
5341.796875,-111.10156998374579,68.39040276890296
5344.23828125,-92.51129893717545,112.34824796166053
5346.6796875,-84.30641336190388,118.73905325764682
5349.12109375,-82.2810098173551,124.41997948331665
5351.5625,-82.46789231830276,132.44559903731368
5354.00390625,-83.6184097763203,153.10196956607092
5356.4453125,-83.75540335407635,6.043764466825456
5358.88671875,-84.21340510321129,32.89401816118761
5361.328125,-84.78548317054312,54.85462872179674
5363.76953125,-86.22474188047266,60.89565463164123
5366.2109375,-88.29456876853502,65.83402557504917
5368.65234375,-88.68865573795998,66.60133496910828
5371.09375,-93.99441235671914,61.501922906248296
5373.53515625,-129.2501738844148,84.34838972717235
5375.9765625,-100.21647445862203,64.65282013751752
5378.41796875,-92.54625838113823,56.69048993313396
5380.859375,-91.26772374536372,60.98232669617473
5383.30078125,-93.30773145307217,69.72361127935382
5385.7421875,-92.0064679012056,77.00273199750347
5388.18359375,-89.97234229263239,97.26338968588054
5390.625,-91.98371555911999,120.88448556853719
5393.06640625,-95.3994968202974,162.26933609671985
5395.5078125,-93.39018152584003,10.04055081399328
5397.94921875,-89.75694452761417,24.914784965040838
5400.390625,-87.14540685880542,17.91183254593172
5402.83203125,-86.54320842531874,0.4902099118568921
5405.2734375,-87.58223504705214,172.44785437038217
5407.71484375,-90.7614965941083,169.05683238071634
5410.15625,-99.94227036254009,130.1003212802914
5412.59765625,-97.97308672254877,44.38397713302773
5415.0390625,-97.40989112147557,41.366649021765255
5417.48046875,-96.20015328348398,41.706600895600694
5419.921875,-96.30358723499668,30.52730479565164
5422.36328125,-97.81781914486447,10.767943234860542
5424.8046875,-100.42773818722776,5.005729417151172
5427.24609375,-102.56910600481137,35.00289815197718
5429.6875,-90.21926496590375,24.498550193323652
5432.12890625,-85.97636964599276,25.311956708896787
5434.5703125,-84.79651452041416,33.85479494389361
5437.01171875,-87.4998299818802,40.7318992020693
5439.453125,-94.79817759674637,16.090129294099818
5441.89453125,-95.50633774688299,128.64390670244188
5444.3359375,-92.05816542988129,105.99973567816545
5446.77734375,-89.73494120410666,112.87464175467571
5449.21875,-92.07053370074007,132.56124610481356
5451.66015625,-99.42147311085348,5.722445580059817
5454.1015625,-107.20140724126951,75.89985735306566
5456.54296875,-98.35585728749896,18.88182735395107
5458.984375,-93.46617328706004,31.807997862417427
5461.42578125,-93.08628064781072,56.00676317169725
5463.8671875,-90.99865559703122,98.03699002934411
5466.30859375,-87.25148879416436,134.52091259090008
5468.75,-84.96441380212673,158.16142966919395
5471.19140625,-84.46709041213921,167.34078725862994
5473.6328125,-86.47056492828114,174.15859036230475
5476.07421875,-90.74022465599292,30.673576335417472
5478.515625,-91.94182197342519,79.6099313541737
5480.95703125,-96.91234902802485,105.35686501854954
5483.3984375,-110.53955453748867,172.14758605329004
5485.83984375,-96.42136092296262,137.7729451997521
5488.28125,-96.11543475238074,133.92081380455275
5490.72265625,-104.03106733209506,168.43166927115072
5493.1640625,-108.60317345253989,78.08348597527194
5495.60546875,-99.86331790550052,177.8626963989176
5498.046875,-92.85724489094218,24.96211361546098
5500.48828125,-90.02699044390255,63.0093754915897
5502.9296875,-89.74919340909787,73.88677471464229
5505.37109375,-94.90120305948375,44.93177482900133
5507.8125,-96.52250256787968,117.65941440582179
5510.25390625,-87.8817903639071,92.40333255145258
5512.6953125,-86.29396614977573,94.2111150038528
5515.13671875,-90.40360719218098,88.99308520121893
5517.578125,-96.2477893641207,50.996522257656046
5520.01953125,-97.06695128150001,30.406637468690484
5522.4609375,-103.65971348684283,67.35204619122766
5524.90234375,-93.63702968843258,134.87498395944814
5527.34375,-88.12899621492407,138.0347194832456
5529.78515625,-87.58578929047579,153.6474807213374
5532.2265625,-88.62964455625759,174.66793617163472
5534.66796875,-90.69706527251988,21.953132827851764
5537.109375,-91.09636658486673,47.9486066824875
5539.55078125,-93.90962926352033,50.537155797973085
5541.9921875,-105.23483203621575,45.49995570910547
5544.43359375,-102.24804774021752,100.6094869436441
5546.875,-93.79481478776646,103.11237821601335
5549.31640625,-91.34199475208602,99.79577769557567
5551.7578125,-90.3971045708066,106.66730393144748
5554.19921875,-90.02110391787058,126.17125245029928
5556.640625,-91.20384676955693,128.68574957231039
5559.08203125,-90.71485909158689,105.49826434142449
5561.5234375,-88.44862230384226,100.03961176524325
5563.96484375,-86.50300013788551,97.9331409881251
5566.40625,-84.03795468748072,96.18795189328398
5568.84765625,-82.82880219518438,102.1781923089811
5571.2890625,-84.20677996343184,115.34159031797695
5573.73046875,-86.23767975693055,149.92253236331933
5576.171875,-85.95516392790843,1.4683812686171251
5578.61328125,-86.68797259026655,22.39738351380494
5581.0546875,-88.82381041259498,26.28616714149062
5583.49609375,-94.76399747738994,169.12616728408875
5585.9375,-89.9922118838345,80.70562363061237
5588.37890625,-84.43968540752068,83.36340624406064
5590.8203125,-68.04672764844439,29.11234451186356
5593.26171875,-48.514886697340046,37.29382281303282
5595.703125,-40.01841171094859,37.981048572543784
5598.14453125,-37.65013887634189,38.185155296308736
5600.5859375,-37.55467950029606,38.38858811796763
5603.02734375,-38.269322244887924,38.51217951524255
5605.46875,-43.15302024350794,38.63072385048625
5607.91015625,-56.04533737633396,39.511097503696384
5610.3515625,-90.36540739717593,63.87724958392606
5612.79296875,-92.35026954775557,56.41035852489792
5615.234375,-94.46271185516864,84.14492938482033
5617.67578125,-91.52627936616796,121.9681518094282
5620.1171875,-87.19023543692705,137.4571857512299
5622.55859375,-85.4065697498852,156.67086490926354
5625,-83.39802894120469,177.5043028529011
5627.44140625,-81.85132876958048,0.09020931407048478
5629.8828125,-82.19293992590906,177.34739530770148
5632.32421875,-83.36018670926875,171.18704653857475
5634.765625,-83.7704006481326,162.76774163485916
5637.20703125,-85.1258030585639,149.6510582535927
5639.6484375,-85.29535287248733,128.20110376360665
5642.08984375,-86.01731008640188,122.61783332371874
5644.53125,-88.18135758499066,118.95451709507442
5646.97265625,-87.76981268883165,99.3955795721293
5649.4140625,-89.63023148023137,78.71990529364021
5651.85546875,-91.92739121841606,40.7646090723011
5654.296875,-89.0866340286948,22.85797379617998
5656.73828125,-86.59485706733037,12.472004237001574
5659.1796875,-86.42103957305844,2.4329764023003033
5661.62109375,-87.3441260938817,168.98351875212506
5664.0625,-88.14457147143233,142.85203377327116
5666.50390625,-88.284778144189,108.27792063939094
5668.9453125,-88.18069496084428,93.84550484618916
5671.38671875,-89.58931049949813,97.76410499217529
5673.828125,-90.86562016480251,91.31688012151551
5676.26953125,-95.0184770246289,59.96428729075667
5678.7109375,-95.61410269469457,150.40652680645132
5681.15234375,-93.90712555638751,151.32132054171572
5683.59375,-92.69387264320777,176.77327377429674
5686.03515625,-94.94540576826397,168.80462444706384
5688.4765625,-104.34127128368415,143.04152128523342
5690.91796875,-92.27759907271137,156.76982650127871
5693.359375,-93.13197416594663,12.740933210253626
5695.80078125,-94.06771017133927,54.01284816615255
5698.2421875,-101.03389708615366,78.73885980154611
5700.68359375,-98.761427572068,15.172061616560413
5703.125,-90.38292111786,32.168977231030844
5705.56640625,-90.76637748674045,44.79377724602437
5708.0078125,-97.88424801329023,64.25106778997613
5710.44921875,-108.30479516711068,98.0980764406691
5712.890625,-101.4097894564417,174.36209719569746
5715.33203125,-95.2875168149947,148.53765759723504
5717.7734375,-91.99805705426985,106.09557110717422
5720.21484375,-89.17288144949949,79.75833705113891
5722.65625,-88.59216341835877,78.9196577924835
5725.09765625,-90.16031593942856,96.2845948622523
5727.5390625,-90.40654419123982,112.87194329654272
5729.98046875,-89.29171085136916,116.34193793494002
5732.421875,-88.58008309160152,122.90517519386081
5734.86328125,-89.17558649163402,113.45541326199039
5737.3046875,-89.19305142195665,86.7063022903808
5739.74609375,-89.21636914089146,87.9206571719919
5742.1875,-90.23779504356013,96.67154037535107
5744.62890625,-92.44989562113307,85.0788718333301
5747.0703125,-93.93493599129084,63.56078693193335
5749.51171875,-93.67046239258175,31.72645454101281
5751.953125,-90.60834067635825,15.300461826092116
5754.39453125,-88.67178090058503,17.97087562104617
5756.8359375,-89.2922787496589,16.14035146425496
5759.27734375,-91.69951549094259,9.891741743758722
5761.71875,-95.5530717208344,15.814713271539162
5764.16015625,-98.70904008047506,64.80967695731948
5766.6015625,-93.14597371055771,98.62331936075486
5769.04296875,-89.30196003110196,98.25078648042876
5771.484375,-87.62182910920033,86.27482883256297
5773.92578125,-87.719380316721,70.27988340247465
5776.3671875,-90.43316545565149,45.37100412750144
5778.80859375,-92.30650100693536,19.86070436614313
5781.25,-93.87012300683624,9.68930309082799
5783.69140625,-94.49675452717415,155.45609963082248
5786.1328125,-93.62207479417506,147.11385460142554
5788.57421875,-92.87973912845521,0.6903758971401642
5791.015625,-90.78757571728367,8.997187747148244
5793.45703125,-91.6189725277014,175.46217195345187
5795.8984375,-93.6473768688617,178.8592092497039
5798.33984375,-101.99187927413575,152.25724416471812
5800.78125,-93.38591319978212,41.07603966965054
5803.22265625,-92.63023285037313,21.881646315879394
5805.6640625,-95.99546404036968,175.91115453016155
5808.10546875,-102.07473318195377,170.51906971318346
5810.546875,-96.1180366240769,161.39072290101194
5812.98828125,-88.64930329417469,157.02863786777144
5815.4296875,-87.88996162183842,153.9014743623947
5817.87109375,-88.37865181735873,166.78822475817114
5820.3125,-89.61722313618347,15.220453515139178
5822.75390625,-91.71428275109005,78.4878397347684
5825.1953125,-88.90377227170364,131.8540118674844
5827.63671875,-86.47411548244044,155.40080173033797
5830.078125,-84.5250705724271,163.03119734024818
5832.51953125,-84.20799894253108,163.62806573054783
5834.9609375,-86.00223997197847,153.16767122089004
5837.40234375,-89.09879030822636,127.33374960037382
5839.84375,-90.63056670942224,102.6959727622178
5842.28515625,-91.65907789021786,75.63846953948394
5844.7265625,-87.97802375855832,36.186043339050734
5847.16796875,-83.65383547758015,32.81536072901424
5849.609375,-82.38691142904813,38.457161377939684
5852.05078125,-84.18516795230744,35.321992110329234
5854.4921875,-88.08015978857868,11.280722140539645
5856.93359375,-88.63345031206804,152.49303013186622
5859.375,-88.06444510184187,130.34262755828195
5861.81640625,-90.52404609689901,123.32231501605006
5864.2578125,-94.39637214993381,2.288327149701646
5866.69921875,-88.77592150372011,61.018135859668114
5869.140625,-86.80217436768929,81.5851244569137
5871.58203125,-90.08114014715942,82.25541393180822
5874.0234375,-105.53731756279899,42.198547441715355
5876.46484375,-92.61062527165045,86.82043675156508
5878.90625,-88.67814500300328,88.29739988590212
5881.34765625,-90.52965635131778,120.16226315005702
5883.7890625,-89.17631588567377,173.69155305390927
5886.23046875,-87.65510787087295,12.759328809930407
5888.671875,-88.16864028734359,10.718637190100202
5891.11328125,-90.18209268354794,165.5290550871564
5893.5546875,-90.34158978225042,117.55849020415513
5895.99609375,-89.98915717577242,94.34638488130182
5898.4375,-92.90848420013022,83.3851372548866
5900.87890625,-93.2698278089243,70.70799289451145
5903.3203125,-89.61781113953623,55.48789789509261
5905.76171875,-87.37638857974311,45.02840403926852
5908.203125,-88.77503897628401,44.69737857665596
5910.64453125,-94.46359048513185,45.39988235207429
5913.0859375,-104.47014422137016,115.90183255936026
5915.52734375,-92.17785763947533,72.07041959118291
5917.96875,-90.56013870405543,41.90157709968043
5920.41015625,-90.13496703327405,152.3075252821238
5922.8515625,-85.92082034872341,111.18366779150027
5925.29296875,-84.00119070594141,111.7294272998321
5927.734375,-84.2283013064488,122.97337277685403
5930.17578125,-87.8912293597053,144.65553872751843
5932.6171875,-88.0624340713633,10.357190246397495
5935.05859375,-87.97464330300302,12.779079854052437
5937.5,-90.86286309386287,140.76910367448716
5939.94140625,-86.85143751252474,95.53994095146146
5942.3828125,-84.76172845282446,88.29142199458293
5944.82421875,-85.36810731256392,90.23257387357789
5947.265625,-89.77753212422621,103.8721331266884
5949.70703125,-92.13490877068588,7.198834033722001
5952.1484375,-86.86063813838501,46.313292883884216
5954.58984375,-85.96391783866412,64.34442193899991
5957.03125,-87.11866934429742,76.99550608751663
5959.47265625,-89.49000196546082,90.87189377501747
5961.9140625,-97.15739989997117,89.21229333513665
5964.35546875,-95.2920013337035,134.39061922180198
5966.796875,-92.60991232165354,145.44681969231576
5969.23828125,-94.72647714106289,23.008993943119453
5971.6796875,-92.20091912959393,62.66460862798592
5974.12109375,-90.56838726726059,70.54901858510507
5976.5625,-90.06821838474899,59.750008331035744
5979.00390625,-86.93073956394004,29.263873034512162
5981.4453125,-82.90367547793599,7.248025413793304
5983.88671875,-82.11656355689898,174.0181933887314
5986.328125,-83.61032411505337,164.04069578394603
5988.76953125,-86.3542134932598,146.70314394934132
5991.2109375,-89.29121184749306,102.957746018413
5993.65234375,-89.5602328919194,77.96457348725156
5996.09375,-89.65081529770897,95.05795944021351
5998.53515625,-87.0202810174845,105.91123951087302
6000.9765625,-84.33303111913338,117.56151858969294
6003.41796875,-82.00805371266354,124.50706933993595
6005.859375,-81.93549902460788,115.41252325126028
6008.30078125,-83.78048954636057,102.97993934704316
6010.7421875,-84.7613233395596,97.32119521300014
6013.18359375,-86.295343228093,90.70490252819788
6015.625,-90.65450549081929,69.96012999272286
6018.06640625,-92.10490316639041,38.70162707733227
6020.5078125,-92.71063810480827,7.289004349558551
6022.94921875,-91.05863199951871,162.08798002905147
6025.390625,-87.98154622396588,167.86091839030075
6027.83203125,-89.48894707168057,175.26495841410122
6030.2734375,-103.4060664914241,55.97929787083087
6032.71484375,-94.82971771681773,158.14042233887236
6035.15625,-90.67746318081922,161.45575770312809
6037.59765625,-88.82550750843613,146.63165142465576
6040.0390625,-91.86718572780785,115.81851611971791
6042.48046875,-89.79700760888498,40.44627379886137
6044.921875,-85.48020269471999,10.205126385536394
6047.36328125,-84.62318118730667,169.36375165978464
6049.8046875,-84.42829932093659,158.0706719513877
6052.24609375,-85.21116402693629,153.3643053082319
6054.6875,-88.23295009718052,165.3598847695624
6057.12890625,-89.62283062616287,35.024696868300516
6059.5703125,-88.8879994931487,72.02223953994275
6062.01171875,-89.8246195053068,100.06262110091419
6064.453125,-91.23883516441234,122.94536109644224
6066.89453125,-94.97501858320192,160.6743283492375
6069.3359375,-94.7334787402621,35.416424993189636
6071.77734375,-92.9994678754595,46.797363308525945
6074.21875,-93.04283399336538,48.68131846004329
6076.66015625,-95.60407546882439,56.19445569842897
6079.1015625,-96.91176818930609,68.38865603305788
6081.54296875,-95.92889128202587,82.34090156911526
6083.984375,-96.28588397258562,89.42677333077889
6086.42578125,-92.87787994278702,67.57738454429496
6088.8671875,-88.98217617025153,57.561928354696676
6091.30859375,-88.4043195184543,49.29489515235451
6093.75,-88.5009001746543,36.054394255352555
6096.19140625,-89.80550633229518,21.01256690788083
6098.6328125,-92.4157695090166,2.857442332585756
6101.07421875,-97.62296469187504,6.577419612178494
6103.515625,-108.72730420693682,104.85489865753402
6105.95703125,-97.68400197605054,155.091743194997
6108.3984375,-95.81028629848004,132.66667961198976
6110.83984375,-95.59961819489645,56.83592575280277
6113.28125,-88.86043573081841,17.754801162260925
6115.72265625,-86.71828108656905,17.829915263922043
6118.1640625,-88.47210142502888,44.41757163746606
6120.60546875,-89.66772986108872,96.45944552140544
6123.046875,-86.86629188455967,134.0624447165006
6125.48828125,-84.48769990509513,155.31204162926784
6127.9296875,-85.74775051069838,1.115256268655995
6130.37109375,-89.52649398029197,32.22915154446626
6132.8125,-94.46610924011378,47.36406636902403
6135.25390625,-98.35168962481171,43.57203642955704
6137.6953125,-102.16861665927523,144.29579854842763
6140.13671875,-90.59550914823106,108.97925260592821
6142.578125,-86.21337423975079,118.47280644977852
6145.01953125,-85.75230592781756,130.51749163322773
6147.4609375,-85.63652312826677,141.08627199565183
6149.90234375,-85.83267452381021,144.85160760799928
6152.34375,-89.04836371880074,149.54065880008875
6154.78515625,-95.3295346939764,139.27669729309332
6157.2265625,-95.62621819398223,79.56306613847525
6159.66796875,-93.06026987251434,84.26466027916912
6162.109375,-91.89496137779828,120.19883382993851
6164.55078125,-91.43954731628742,152.39113813827382
6166.9921875,-90.95278553963271,6.229728681307763
6169.43359375,-90.9819681989736,25.88053972928642
6171.875,-94.44098954788147,47.0635636804866
6174.31640625,-97.68988892722648,70.21514986620063
6176.7578125,-105.08404847324758,101.32783047966659
6179.19921875,-101.26432086634878,37.77320300646852
6181.640625,-93.54516457045285,54.26257515192712
6184.08203125,-89.84307462786596,38.026632518848054
6186.5234375,-89.1405728803342,29.582926366737023
6188.96484375,-91.57044184825145,39.04212112404215
6191.40625,-103.68302813794408,80.6038946199287
6193.84765625,-90.01179283805742,17.543984924815057
6196.2890625,-85.36896431106982,17.330558424726984
6198.73046875,-85.22859331378756,19.34619898206111
6201.171875,-86.70259326633416,31.175240296967665
6203.61328125,-90.07058764506675,53.70414455462848
6206.0546875,-92.27789058403314,80.39520022119538
6208.49609375,-92.25925989837678,82.31962471086169
6210.9375,-91.03178160223413,68.15143955326323
6213.37890625,-88.53660206912357,53.54426800370136
6215.8203125,-89.50393106425481,46.900440617710075
6218.26171875,-93.98183111220965,66.04861644222348
6220.703125,-93.16000817264549,105.19496389133225
6223.14453125,-91.64054573389399,127.16814715984019
6225.5859375,-90.9560013945129,145.14677517520238
6228.02734375,-90.74918563421996,154.20671213490016
6230.46875,-93.72906845666532,166.68623919146845
6232.91015625,-94.38912421228255,50.74690478869979
6235.3515625,-88.04590066890893,65.80506286067695
6237.79296875,-85.19093332815774,64.24464096648745
6240.234375,-83.74700666384435,64.21456611889047
6242.67578125,-83.231140170006,60.03881935783112
6245.1171875,-84.44931407717502,49.655488948206845
6247.55859375,-87.6642287583192,34.61955089164896
6250,-92.10976573877475,2.201680412369542
6252.44140625,-92.14187088196446,116.64837328540447
6254.8828125,-86.9050189682551,85.58203401806657
6257.32421875,-84.0012810517232,86.62850843799694
6259.765625,-83.76140046625588,92.28954454661827
6262.20703125,-84.56850063880273,100.45656150361212
6264.6484375,-84.59111308203418,120.51993013073162
6267.08984375,-85.02464835110571,140.1912125255694
6269.53125,-86.43736178180995,152.00802967447925
6271.97265625,-86.9235917000793,160.04043729837423
6274.4140625,-87.97123334731936,161.5658059308647
6276.85546875,-92.3732524339968,165.2759195479819
6279.296875,-95.16914445085288,58.27289059926206
6281.73828125,-89.13588472436372,98.4792431236578
6284.1796875,-86.0581612547266,110.45848341283939
6286.62109375,-84.23735212360694,106.7012534477079
6289.0625,-84.63095799647908,97.88616718545688
6291.50390625,-87.36689938515562,82.26247370268399
6293.9453125,-89.98861707025965,57.22780085702652
6296.38671875,-91.7188466704668,30.604609692437652
6298.828125,-92.69145472143873,175.6882781139719
6301.26953125,-95.01026811710608,143.50402661823458
6303.7109375,-103.26719694472538,110.66950880650893
6306.15234375,-106.27950000456572,175.43443303006345
6308.59375,-94.8196488644639,150.99836536351435
6311.03515625,-90.59950248355614,131.19001426552518
6313.4765625,-90.99021784037657,110.37588671717421
6315.91796875,-95.00590874809886,82.93274644436607
6318.359375,-99.89413779349015,17.102975433824337
6320.80078125,-95.22922215816239,152.16985032935094
6323.2421875,-91.0169947670723,174.69548616169502
6325.68359375,-91.22421250254874,15.082626276433235
6328.125,-93.02286470154392,22.210910370404015
6330.56640625,-89.59205672329193,18.051003616738726
6333.0078125,-90.9106550422454,17.489468294720442
6335.44921875,-95.63532778055618,1.0008606485894578
6337.890625,-93.43432555936458,9.007223321038152
6340.33203125,-90.90577178748829,50.76742035385554
6342.7734375,-91.42942188362548,76.27118299598105
6345.21484375,-99.9253983307406,72.23965443931677
6347.65625,-100.73045579263294,145.90089737143703
6350.09765625,-91.75710497823074,119.9878833340703
6352.5390625,-86.5432426226204,118.6741753264762
6354.98046875,-84.82369411443322,122.17279725798296
6357.421875,-85.73183640006178,122.90821344607009
6359.86328125,-88.54977057269075,111.10633860720118
6362.3046875,-90.10050544701664,69.13167111460457
6364.74609375,-91.91725078776065,29.218225350805458
6367.1875,-96.08399186395813,152.51407731633105
6369.62890625,-103.20159184382129,75.23516565883023
6372.0703125,-93.02953951099114,13.316278345751359
