#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B2879B
#Date Time: 2025-05-14 10:25:16.045
#Trace: Trace 1
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 10000 Hz
#BINs: 4097
#Rate: 20000 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.52156 V
#Offset: 0.00020543 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.53409 V
#Offset: 2.151e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 2.8 kHz
#Period: 357.1428571 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBṼ),Phase (deg),Trace 2 (dBṼ),Phase (deg)
5786.1328125,-97.53587666684123,72.63540674445389,-95.82198638965777,20.58681438262471
5788.57421875,-89.68674569357003,60.93999792505531,-99.38627438093752,64.99754138835407
5791.015625,-84.54510295802477,51.8459209858668,-91.27012280595382,36.16444209399403
5793.45703125,-81.09089048961448,50.263614789862736,-86.39040798107138,11.358812924337881
5795.8984375,-80.1979253634842,45.731528294910774,-82.05144939845732,179.5029407145062
5798.33984375,-81.93954928959445,36.0827136219057,-81.64049360287129,168.43554511174847
5800.78125,-84.67517745457118,17.29842667637839,-82.83403828811234,165.55507774921392
5803.22265625,-86.61659217272194,6.239400975854518,-84.45780099498617,174.81560152389838
5805.6640625,-91.9403243307159,33.90514423278705,-89.49659586773684,11.858458543315876
5808.10546875,-89.50506016544333,73.80140720146497,-92.80998466007021,53.57627835228168
5810.546875,-86.68811944171885,64.63770121501645,-95.69820986216209,31.688835193684827
5812.98828125,-86.48476101576591,68.81420438433169,-97.07620393805557,122.74338549545821
5815.4296875,-87.35561115825732,39.23335497358378,-89.07446506327838,116.35267842763186
5817.87109375,-83.14572823620529,160.2695548039532,-82.89051441801597,120.08313175101203
5820.3125,-81.88035459080338,130.85131616259685,-82.35304221225567,100.93031665095586
5822.75390625,-84.3111010530243,102.26295741123465,-83.79554937505928,66.8370264303942
5825.1953125,-89.20828085101735,69.51663733278954,-83.50400504734853,25.634239046519074
5827.63671875,-90.13393192063974,143.14197403769805,-80.0614036642983,169.94179920578415
5830.078125,-82.18958850594468,112.02169150838945,-77.91477014353084,149.80701204412986
5832.51953125,-79.36908766335937,96.5734838533589,-78.26510767720274,132.78202586966052
5834.9609375,-78.30192033993154,86.4121447949187,-79.93213060548197,116.70058376633516
5837.40234375,-78.32146678399948,90.31721957483951,-80.96512268891574,108.50006350392565
5839.84375,-79.18032819877895,106.36500059367107,-82.27614342463718,108.83243481746416
5842.28515625,-80.25267193207458,123.36472322428035,-83.61233811600331,119.3159905293001
5844.7265625,-81.44917276417978,133.738976710962,-82.42076138321195,132.2118345201264
5847.16796875,-83.818116652331,145.77699706564195,-83.99518861206778,136.7575282014862
5849.609375,-87.38411301164038,159.5982092461639,-88.25079370909069,142.03756730095876
5852.05078125,-91.12019983056236,161.05306809164892,-92.17049995858092,150.0162833487815
5854.4921875,-100.64732752407592,165.7671668677286,-97.45914499455459,119.64573544947912
5856.93359375,-97.28890346109104,124.8297787510293,-87.36280282444969,140.69145876963762
5859.375,-87.94004201150335,115.27173680931435,-85.4842721214517,143.85549949651278
5861.81640625,-81.22721607793751,115.73497592765912,-82.37761149405705,135.77339662516022
5864.2578125,-77.48914871145135,113.95924341230928,-81.15333554223864,134.0303445003681
5866.69921875,-76.47314355844495,101.26815436004492,-83.65906301841429,135.38739584631944
5869.140625,-77.34443823876715,86.3696457409136,-90.56742947532169,131.89135767102624
5871.58203125,-80.38837012439073,75.01298059947636,-92.44837791706594,74.1835349564386
5874.0234375,-85.66785343177813,45.505101306309136,-80.99749344760981,86.18072478281896
5876.46484375,-89.51851536066762,164.1467498883062,-77.66150153075414,83.46353490951196
5878.90625,-94.22403093980517,92.09796247628041,-77.20487047945628,72.45929644413113
5881.34765625,-90.76335689577994,151.96933022756969,-78.93324541930967,59.2101665955265
5883.7890625,-84.59951135280839,123.06731381096955,-84.17699087007243,41.16542214662498
5886.23046875,-84.76362231135148,100.00856589991122,-95.51616137858926,2.7983742714789543
5888.671875,-84.96156037327225,69.40502345545163,-89.06620717840542,44.23909739692408
5891.11328125,-86.67456453981139,41.47553715821109,-81.53510385756243,28.229975666107197
5893.5546875,-83.37457543891055,173.68033091029238,-78.38857078396082,12.848393121417848
5895.99609375,-79.53317808382097,162.48267408306057,-78.13917461170104,2.507067313187848
5898.4375,-79.28454929652516,152.94982298693117,-80.47175336387085,1.4411866786842074
5900.87890625,-79.73043082901881,142.91817348586736,-84.02848471425202,179.31146595199527
5903.3203125,-82.15711626159772,137.0916581785154,-90.72459813479858,149.3725246062858
5905.76171875,-89.10947947833462,121.37011892139707,-98.5320101498106,49.94661709621128
5908.203125,-98.7767478823277,103.05297420811297,-94.88626341592587,94.19278327680112
5910.64453125,-99.81030845484793,121.82390415229003,-87.60117844687264,53.042976577896056
5913.0859375,-92.08768647780515,107.22438362132587,-87.22108667924661,44.879070479514816
5915.52734375,-86.0127591896729,98.71433526307747,-88.26284377228578,42.48216181361187
5917.96875,-82.07386449309865,92.13085840253532,-87.18660216862368,170.26275763991
5920.41015625,-80.87586904175068,84.04237778517634,-81.57020080182932,121.9688861813985
5922.8515625,-82.69945888096214,68.00908986548583,-80.62017955379686,107.49945148805249
5925.29296875,-85.87945925146208,46.84172069818561,-82.55567320320411,115.23043362171943
5927.734375,-87.85184254282505,8.496598624648726,-85.35733995328711,123.01989033921582
5930.17578125,-85.15913754962153,140.7040000153507,-97.0387574249399,162.13252813071165
5932.6171875,-83.07850781140083,101.09979387310636,-89.61750952035972,53.817238917371775
5935.05859375,-81.79322014608965,80.13398317877069,-90.73685746192864,50.40628083824265
5937.5,-81.6261555339077,77.83082381425893,-93.52050729864588,103.37122098004065
5939.94140625,-83.46544759998403,73.03943617004441,-88.95518496261008,117.20703610036587
5942.3828125,-101.88511338592293,56.11665822244065,-87.72589651284432,125.14566081156886
5944.82421875,-84.73642505856492,57.594943194334824,-86.09155549292994,136.06496267800475
5947.265625,-81.95719139197186,54.9823840093782,-86.27586910395905,121.33316821789018
5949.70703125,-80.8533593870477,64.06522434534283,-91.78294246680332,114.93996159525535
5952.1484375,-78.77686113766339,64.9583717402873,-92.07078878782764,50.51560370848936
5954.58984375,-78.23519474149697,62.674297930093786,-84.05360507590524,71.15530444134355
5957.03125,-77.76743008325343,62.570553021741624,-79.56722051901318,66.18401238960004
5959.47265625,-77.11608347905097,55.763353242607714,-77.31537860091211,52.081715673155955
5961.9140625,-79.69638907691416,47.45594521790783,-79.59282914522002,43.31012376145065
5964.35546875,-88.8394774036582,50.167093348466494,-86.51438139496277,50.08675096420733
5966.796875,-99.75835875785177,175.59691597932908,-91.30845048338854,113.33338096915799
5969.23828125,-87.64916238818131,31.506861136985446,-83.38457258931265,169.1502387536133
5971.6796875,-84.62396125010497,32.78361803865595,-79.60977461672626,170.481854759382
5974.12109375,-92.31094422274757,62.55229484078874,-81.13291627567462,154.49635520245633
5976.5625,-87.61153527088149,151.7366267650976,-86.56377184929877,143.6642172560255
5979.00390625,-85.72243879856688,148.4148796953762,-95.5520804196025,159.37096290053196
5981.4453125,-87.8447369657577,156.76311139696998,-99.17957850704978,120.35541826390349
5983.88671875,-90.89337981197991,177.2018395596744,-93.51934471714253,81.18753675312546
5986.328125,-102.08516339575758,101.0771583718738,-108.13607334820648,78.73021274187919
5988.76953125,-91.49138191265686,10.01225756723821,-94.27836854717009,50.55486972708691
5991.2109375,-88.50252731449206,152.70630961496016,-70.36186414499934,54.02905917514805
5993.65234375,-90.92315049632731,133.1643413555799,-53.08058712626397,52.68770149212541
5996.09375,-103.81875238911691,69.57933582562052,-45.79680930143078,52.600627742357375
5998.53515625,-96.35183165816377,126.68395407526806,-44.053064768779336,52.68282667251181
6000.9765625,-87.8446086909542,100.47760034231396,-44.02005656538805,52.68880612960617
6003.41796875,-84.04368450640362,87.72402729117499,-45.14157020360475,52.58267373804207
6005.859375,-82.71546507048834,61.60835866354305,-51.12120222405465,52.59406589890529
6008.30078125,-82.42793629286683,42.54243935787477,-66.40059628274402,52.22242113128199
6010.7421875,-84.40290984470415,43.852641779583394,-84.88701559020093,79.28497099456185
6013.18359375,-84.76550456567861,64.90075909278488,-83.8417318848555,84.39559045756747
6015.625,-85.25766585777033,71.38668048590145,-87.82974696525643,90.22391774912168
6018.06640625,-89.88961298711271,61.041941243843894,-92.50879785604766,145.33599432727357
6020.5078125,-89.51557177031545,65.48007264162372,-88.99952025007815,175.95306111686335
6022.94921875,-87.61772089539573,50.92733003739423,-93.50921527506337,170.7531746120811
6025.390625,-91.23561687286228,15.166165373253001,-99.08346368306513,101.94211120516123
6027.83203125,-102.70174894362304,45.365356204063936,-86.86535429744296,86.93793035306585
6030.2734375,-98.50668062983695,67.69706171937227,-82.12113142889628,75.13258418779515
6032.71484375,-104.62836993102327,44.788113368494514,-82.89599576987855,75.3997609414748
6035.15625,-85.42925203713766,11.32406660662973,-83.80320592756078,118.91745435858331
6037.59765625,-80.3150882842702,178.61848937974094,-81.6236257428584,143.8634653904966
6040.0390625,-78.15278280163972,172.08129413333214,-82.02001168069532,162.31712494874594
6042.48046875,-77.60048684657694,172.85908600213804,-82.81289169595436,2.4740522546559864
6044.921875,-80.09324655623192,178.5090546602425,-85.84763303302309,28.36132552685426
6047.36328125,-86.5094452652036,12.979933622954784,-85.68124876350748,83.70380150720774
6049.8046875,-92.75933195580859,90.82569622362024,-83.18133970190988,105.23985892628122
6052.24609375,-86.4193831084193,147.66888392628496,-83.1963812223856,115.32017437729475
6054.6875,-83.86668564311562,160.29308361141582,-82.65433698720454,117.96629777384148
6057.12890625,-85.92760281671283,166.4176056236571,-83.30619483543755,108.69294698160743
6059.5703125,-87.89384300367347,16.434163426084858,-85.34662035956885,99.87441275183421
6062.01171875,-87.59286575324025,31.46469965963327,-86.2853185066014,101.05140076098762
6064.453125,-91.58153818014269,82.68257617215971,-88.96192339638382,92.90041463016908
6066.89453125,-84.23700149685922,121.45390681621288,-115.81738571310004,0.6513283212936998
6069.3359375,-82.82814695450995,112.73274157230324,-87.37893755557302,78.61776948864092
6071.77734375,-85.33124571562806,101.40990369734689,-82.87557084242465,76.0259322093022
6074.21875,-87.26013484880332,90.62425295803097,-81.12857448264343,76.11130778209197
6076.66015625,-90.56187196080015,37.91932654565088,-81.25363052868548,71.31820734548727
6079.1015625,-85.50201018820287,151.13130427432736,-83.47997035216643,58.84840065962239
6081.54296875,-83.85835957086258,137.6012351267145,-86.48447056423032,47.11624284104979
6083.984375,-82.95215444050504,141.9539085309334,-88.40428764112895,17.691697360274976
6086.42578125,-80.5652514479298,140.75179833489025,-85.65148089239544,141.884295941438
6088.8671875,-80.49545932908,129.63561729229218,-82.30409293202997,106.77144139124225
6091.30859375,-83.81981030976033,108.90703502893997,-81.25849753600228,78.30419138549033
6093.75,-86.45083065758823,60.689315449971765,-80.83713395856967,52.50691645581982
6096.19140625,-83.10035482396356,17.640287628696413,-80.88111159637592,31.83092397277109
6098.6328125,-80.8468761501884,173.62027824862375,-81.62983776277514,13.309228703629506
6101.07421875,-81.76440964430051,156.257414977677,-84.25739965352791,171.13790255069267
6103.515625,-86.96034438177249,138.15660161810084,-88.16662937983662,134.56559096657136
6105.95703125,-92.50962206015542,67.33825724502053,-88.4379686050917,112.62632849210628
6108.3984375,-88.23889716501873,50.809933739579705,-85.8908508196666,114.6356532495007
6110.83984375,-86.49770773408488,61.62135435935862,-83.22498689606297,109.81604743064328
6113.28125,-85.22837088127827,59.60053414377792,-82.35648180215276,106.49407538435167
6115.72265625,-85.25533596862219,51.19392409192762,-84.7253680806672,97.49229265377058
6118.1640625,-87.896777709236,22.612538163203425,-91.93802109629196,88.36462686829064
6120.60546875,-89.54132454821475,164.6543083858383,-93.24860059857738,158.1088027109958
6123.046875,-90.03906297870245,157.6324486240113,-90.04982150144356,154.70294147585076
6125.48828125,-89.16254653101862,167.8786722371056,-94.2078743684999,123.1533711798688
6127.9296875,-88.93681688577621,177.4059006767382,-93.49143176433317,55.89080874954145
6130.37109375,-86.704148163584,171.0852123132737,-85.83712413136075,22.127081997979797
6132.8125,-84.31593403722951,152.71484572690147,-81.73256884955907,9.107529288359538
6135.25390625,-82.9285492390241,124.71792324393067,-81.19755341678307,173.1532548060033
6137.6953125,-80.80055859133836,104.56801424617764,-82.10800110841166,154.4164710897845
6140.13671875,-81.02034328975832,91.51115091901815,-87.9765400343557,144.35181593585628
6142.578125,-84.3997781237971,73.6345165448374,-95.3662497102239,160.82541432644908
6145.01953125,-88.80677402248564,37.47510322596051,-84.24071882897762,155.40515679880394
6147.4609375,-85.21658069329462,159.12026446362208,-79.27177425833307,149.4545683225285
6149.90234375,-81.4620293882156,138.08877591735822,-77.1726333688894,140.5740708626627
6152.34375,-82.93274396249772,133.80740633971124,-78.03893922373533,134.8170981805996
6154.78515625,-88.6031651166611,155.25404886693022,-80.3070339690379,128.6583494077721
6157.2265625,-90.90363253975977,72.65504739566519,-84.13164844672947,109.583896789691
6159.66796875,-82.45978672786146,100.29694584187224,-90.92291568181085,73.51791184505639
6162.109375,-80.06356526916412,93.45100526549643,-99.847897224535,14.24808445627142
6164.55078125,-82.14558538424,89.15586343156201,-97.20398637064697,138.30971740057663
6166.9921875,-88.21538986534138,77.03151348054408,-96.19438943863115,116.73010684897449
6169.43359375,-90.90412879535565,14.36840712344222,-96.15766176329458,8.991540348275121
6171.875,-91.76457591904804,131.88847397532652,-91.04885179261716,115.57264765829142
6174.31640625,-91.50936499207916,67.65048864062561,-85.35543458024704,51.96259080950229
6176.7578125,-90.08649742641967,166.6522516471558,-82.84344357553579,21.434388801548163
6179.19921875,-82.29352088913869,158.83349443070165,-80.66697932434667,10.485813431199386
6181.640625,-79.04818265329196,166.7227811054365,-78.90842278958272,7.868535909667571
6184.08203125,-79.50481929460133,162.2721981057313,-80.55987521931993,171.7829052925071
6186.5234375,-83.27924332425219,160.97776692522982,-85.80824016331232,145.30622665430272
6188.96484375,-92.9613360686293,17.68423022751343,-95.5598218977368,106.6784382376207
6191.40625,-93.44775349299738,111.59499447201252,-105.62185971579257,77.36150543152789
6193.84765625,-92.17146175514662,169.2956215454913,-111.11578408206873,128.67765472098588
6196.2890625,-87.2549300870435,25.63254870723132,-95.91721548337027,102.11808956575526
6198.73046875,-86.23528293528264,28.845282688913777,-85.38361801753408,89.14632755455281
6201.171875,-84.8460453264386,19.360785098025296,-83.38531270344488,80.03096301075367
6203.61328125,-80.79728993385996,7.53865342004823,-87.54949935461305,85.07379391760583
6206.0546875,-78.71958410314681,0.3836074533184057,-99.99210174410885,156.4243210976974
6208.49609375,-79.2891836558274,1.131203503092409,-87.58322398246725,79.43959924328033
6210.9375,-80.60307362458258,16.55130935251056,-82.49803702212904,79.27297682843255
6213.37890625,-81.1176613022001,40.54233993972637,-82.9157942347993,64.7185568075422
6215.8203125,-82.37790558483026,56.43875794282758,-88.21755421755466,26.025273434110417
6218.26171875,-87.6339625683919,86.5022808523018,-87.47773411963922,106.58265262824406
6220.703125,-86.9094696491071,145.87732443450048,-82.70156569694647,67.31847595879205
6223.14453125,-85.0122741426393,154.04515530812907,-82.1824576724149,45.863986600693664
6225.5859375,-84.1837777509663,164.2262610185147,-82.48885905250768,28.502515373411782
6228.02734375,-86.00664151858331,159.81352401429083,-82.11735113017241,16.10513452474958
6230.46875,-89.52454807003241,89.97069158661576,-83.59374160983172,10.431547616948295
6232.91015625,-86.43129783462483,46.220004612811046,-87.51701910662918,9.69514134373754
6235.3515625,-84.42147785901457,14.829700377947939,-98.85089446069313,22.003609159334466
6237.79296875,-81.93495159639603,171.08822964784767,-91.08730069437372,1.0129492329353214
6240.234375,-81.00756403968886,146.5543856087056,-85.06497864181397,2.05805682956819
6242.67578125,-79.40708965864297,132.19706585861783,-84.34958102735396,174.05660502246866
6245.1171875,-79.37186898750252,134.1001645466507,-87.18949553504339,158.83320506394475
6247.55859375,-81.28358966214202,146.78986147723282,-90.33250225299177,129.4908727243212
6250,-83.31265787496466,163.70423204597708,-89.43489456552811,93.20627387247347
6252.44140625,-84.57904857435236,173.95978758699033,-88.37584602504052,83.7272743073164
6254.8828125,-85.27879106164005,1.8129483611181703,-91.26688142249071,100.00859232477887
6257.32421875,-86.31525077752391,7.050570030933753,-113.37615716402792,107.38438616165904
6259.765625,-83.18985160545284,19.876069759268592,-92.71787822323205,91.3779902108761
6262.20703125,-78.39391892621721,28.59753491483788,-90.41556327326434,57.40201409707535
6264.6484375,-76.99324428887587,26.355698215175796,-95.59739230259163,171.52100463073373
6267.08984375,-77.63983339392377,19.56687474529664,-91.06228045473452,86.62062062661482
6269.53125,-79.38596409688213,13.01783935010576,-89.10990930954074,76.00687182498699
6271.97265625,-85.03077116633261,4.8178691137808345,-94.61561220434882,73.45402814169904
6274.4140625,-97.47211700599348,114.01546908356978,-91.66772177591638,95.68521115718079
6276.85546875,-84.24468945635658,141.22028677276532,-84.66273371965401,78.87833155034227
6279.296875,-81.19883930376785,141.01480555736978,-83.62206401834094,58.26043382906486
6281.73828125,-80.47934079002907,134.74313628837788,-83.3703297030041,43.74869045180575
6284.1796875,-80.6633428621031,124.61418090858743,-84.52851268543205,43.34367440401977
6286.62109375,-82.32684529817357,109.82415740690654,-84.3551626664048,47.646709167356995
6289.0625,-84.71034375001217,68.81623314004413,-81.30291063485365,35.02548816412428
6291.50390625,-83.95382952675263,20.516848852818946,-81.33228778536613,17.472973255341756
6293.9453125,-82.23194628884876,166.04483953361105,-85.01983143584357,175.11999554298555
6296.38671875,-80.58871207650414,144.41878741399717,-86.41615507420607,152.79509253999495
6298.828125,-79.88990479831956,133.96532468387778,-85.35029176551421,138.41685424290722
6301.26953125,-79.2646496250091,133.24195460031157,-85.90300468808614,140.29283959787932
6303.7109375,-77.64898936366764,125.37004680217848,-84.03222759680986,147.93868395585457
6306.15234375,-75.51898163056829,126.10989221261394,-79.85808538038386,151.53603070246518
6308.59375,-74.13536320547246,131.3661508718104,-77.41664431131467,146.53017118543954
6311.03515625,-75.06900022295193,121.52818620675112,-77.11904082804602,126.76433016940115
6313.4765625,-79.36073335479948,104.97016732121816,-78.99843723642518,110.09156881574539
6315.91796875,-84.01942678672606,73.97382219214688,-82.44572892875361,101.09005815168065
6318.359375,-81.86606617281925,46.95725866671141,-85.9894304591132,82.07950744709262
6320.80078125,-82.45162553992975,52.62731552338145,-95.90130874933891,76.00008798660419
6323.2421875,-81.40266365281093,93.21347873973059,-89.49470057473644,173.4399289541528
6325.68359375,-79.40537511140549,112.22150981168616,-85.55246698289284,163.03616579393906
6328.125,-82.0296440646816,134.58081009788987,-88.09071885260805,169.75673353602835
6330.56640625,-84.2826196636993,167.45753892638706,-93.75805080749352,22.513152093389046
6333.0078125,-85.28787824754443,178.0610994640915,-105.14306596710429,134.12825893054213
6335.44921875,-90.23292969676241,162.18971148808419,-90.51551592061469,63.63097561906917
6337.890625,-89.89736294453994,79.01381921187757,-83.84046229308801,51.19778407579238
6340.33203125,-84.71038585707119,51.06444183763289,-80.17115132819042,46.96184666966311
6342.7734375,-81.9997866977896,19.323291124661285,-78.8805987738707,31.111544981685373
6345.21484375,-81.53410928154935,166.98343950991608,-78.8732918160297,5.366430536554335
6347.65625,-82.40442801141685,117.91000088587948,-79.33990496933568,154.8343685009189
6350.09765625,-79.36493368340548,76.45660966770994,-78.38941189315189,119.50767451458726
6352.5390625,-76.60201251653396,56.84021872301641,-76.81674889192965,91.55254071749182
6354.98046875,-76.38212412389018,45.55006881193193,-76.50522106154256,73.29717125955057
6357.421875,-78.15506713282699,41.473663975435194,-77.4276139809251,68.0846571207284
6359.86328125,-80.04983262645288,49.93516875317931,-78.9480137533985,67.17490459600944
6362.3046875,-82.6729733829154,60.08336352525488,-83.01636443343014,52.46737220671284
6364.74609375,-87.09543463925152,77.35992872552079,-98.3204025700243,138.34676314928595
6367.1875,-88.00635878230203,112.50411641719121,-84.28757565695585,46.35059313455527
6369.62890625,-90.06906397906477,130.64290077781445,-80.32102682091858,44.79017037856519
6372.0703125,-95.40422046525045,152.29345430421537,-78.61262879115576,43.38818250752262
6374.51171875,-93.63586021061735,123.59829905622989,-79.4405269271782,30.806330381756155
6376.953125,-87.54039970089123,81.27849487481778,-84.11647662867296,11.360942465475668
6379.39453125,-82.7637819054473,60.5051448057639,-91.13649213589044,116.28794904350248
6381.8359375,-80.13441735855012,56.677635790438465,-84.19474771201168,60.2186306609028
6384.27734375,-79.53112031277547,55.6147786728173,-81.37237620809933,40.783121779857616
6386.71875,-80.75817479272499,41.380330631780964,-81.73502529552736,18.045399753573793
6389.16015625,-83.06293662692957,25.56235166282609,-83.77590578437244,4.377619120696689
6391.6015625,-88.23604604019894,26.43630042421242,-92.7730884343054,115.00128050934192
6394.04296875,-101.06849240348072,19.040495383767315,-70.7984031167129,159.67863757813782
6396.484375,-94.46049698394822,1.8600174453449838,-64.02544140347588,159.78624196414637
6398.92578125,-87.07534579202645,153.34360347541704,-62.699714137712704,157.43715753060516
6401.3671875,-85.07451278000019,126.97245594401082,-62.89189036560104,154.35500778452982
6403.80859375,-85.5815012431595,107.3763426574885,-64.73674557367771,151.12770642801095
6406.25,-87.12827321142092,102.21222037551853,-71.88058664778856,140.07101968422063
6408.69140625,-87.10255080496955,88.61629926951105,-82.32329839981865,81.05266945331023
6411.1328125,-88.44456693024978,72.92933159796755,-84.79556178031342,34.87240705493355
6413.57421875,-100.29374086091548,145.42498445379266,-93.57445382200076,148.365536721707
6416.015625,-87.81128480012512,38.83158114638095,-85.96864511799212,49.267035602606974
6418.45703125,-83.54983838774524,48.07224058839769,-81.93859838429142,39.22748703966201
6420.8984375,-81.11849520188287,53.15816195660269,-79.4324878561169,42.34173510699084
6423.33984375,-79.83725378257154,55.098921302265744,-77.3338213458557,44.975836377975554
6425.78125,-80.44875865323559,52.79856533128968,-77.8883537514568,47.09488520877245
6428.22265625,-81.76155881812235,51.95748841972046,-80.45882615670561,54.226537852139764
6430.6640625,-81.32940454597696,52.198608719188044,-83.16854459443033,51.63709916098184
6433.10546875,-83.46640874068541,46.681738225342706,-88.38067497798029,177.8134732123268
6435.546875,-91.97989626817007,60.280923694537705,-86.52482950604151,106.76256464653986
6437.98828125,-90.77986550278828,142.78497979410417,-86.91112382873841,76.10448613393467
6440.4296875,-86.23951569643583,170.21005304827648,-86.01748602963076,52.99723694556669
6442.87109375,-83.57954614545443,173.59866443316946,-83.99098567879082,33.27238699312096
6445.3125,-82.63234783636719,150.73803670745426,-83.247156636436,5.957276620404003
6447.75390625,-83.3647224698345,132.26424944693127,-83.72231478245538,173.38376019988348
6450.1953125,-87.86581617514668,143.3769640021699,-85.51431001951904,10.156992598409733
6452.63671875,-89.91188577097405,175.59695583336372,-85.72237231006423,1.797873320383585
6455.078125,-93.08589374322948,33.16606215952149,-87.42807297915904,150.4545651164903
6457.51953125,-87.82452306228362,78.27269725478493,-100.71816871847794,143.38778385959458
6459.9609375,-87.06257270560015,49.223415684247456,-111.16161593207525,45.43178716913293
6462.40234375,-86.96907494707959,9.96824224034911,-108.82925502416805,110.92577942602856
6464.84375,-85.97304009682145,6.529221416829068,-102.03334574082899,108.15328401774964
6467.28515625,-85.11539115128285,177.20815637991336,-104.14163214926566,162.55839360582462
6469.7265625,-86.7969134747352,177.07828428568627,-96.15071644100877,31.104260536822746
6472.16796875,-89.35566496318403,37.16211031625306,-100.14930158497867,17.855917368943366
6474.609375,-90.97390799448048,49.06845373243713,-107.73914391109753,129.80220597348358
6477.05078125,-90.36416683736792,25.905900566935948,-92.27832002702833,81.17830837270382
6479.4921875,-87.28405811588695,32.01974296376552,-84.78110688957669,71.22795741196566
6481.93359375,-87.49685226784679,23.47645750941797,-83.07277164580475,69.78873114087803
6484.375,-89.42644079034173,169.4111178031599,-84.38386580387703,80.28954885167245
6486.81640625,-87.6160891629536,147.15693387230056,-87.88968330787591,77.99325661286078
6489.2578125,-82.65055629230832,134.96198758886757,-91.55896137400246,0.4399144364255159
6491.69921875,-80.00565123211425,132.36084474662076,-84.88710155759802,134.64087522901366
6494.140625,-80.21923273121163,134.31898192658485,-82.52650682244936,123.61324191441659
6496.58203125,-83.03619435619413,128.67285377943344,-83.42862993596302,105.7099200652619
6499.0234375,-98.24106545430304,96.98043296060054,-85.19887211486639,70.08257003630375
6501.46484375,-85.56000820045269,140.33323458730555,-86.46800728684735,27.902656361341272
6503.90625,-82.16534153253838,135.95452993362724,-86.72300036570445,158.89184832655255
6506.34765625,-83.1374815949178,125.66217407974361,-87.71813055980026,112.05538875194978
6508.7890625,-87.43762853831672,117.60230881469855,-85.61585330772049,52.23049498976479
6511.23046875,-96.20388233883774,111.31440466298157,-82.59105430071912,32.302053406704296
6513.671875,-98.44979984344653,117.74364123169381,-83.01312759158552,17.957743434658685
6516.11328125,-97.00620586596816,97.63163211960303,-83.9603471942163,0.24393268983514685
6518.5546875,-91.85115521332912,32.809981423299234,-86.18642731409767,171.96074120592453
6520.99609375,-87.74349144123607,21.814503991435796,-87.84721729856972,171.4355533686554
6523.4375,-88.64612209118265,6.362430142354191,-87.45261238352983,164.74758081499434
6525.87890625,-89.89634781260449,143.4102360827688,-88.97873167517382,144.7396684414056
6528.3203125,-87.41900767759083,112.01046570549931,-87.27355051798142,129.19129089563438
6530.76171875,-85.77949913377344,109.68485464089586,-83.69359411694023,138.0383697694284
6533.203125,-84.08299042770894,123.69781422326692,-81.4282034626799,147.44755928225067
6535.64453125,-81.40855897015022,132.824719691706,-79.09747789111356,148.5340971730509
6538.0859375,-80.79747328896089,131.08836611684293,-77.41242944662555,148.4765149477672
6540.52734375,-81.83857823900246,122.78660101460098,-77.67122454329655,146.3491343703976
6542.96875,-83.80761601274719,113.42227585824969,-79.3743737402228,138.51378623598882
6545.41015625,-88.22014674914699,132.88574203708978,-81.8161295776035,137.38305060825164
6547.8515625,-84.97772104598198,11.23113837819152,-83.70071819743137,159.96246302667785
6550.29296875,-81.19872930277502,17.99753130265551,-81.46454778121014,0.8150564855923491
6552.734375,-82.08662651560434,12.046607754490031,-80.06616901506808,4.983925068414872
6555.17578125,-89.29778462053717,7.760641755330432,-81.28621906455423,13.145392252674277
6557.6171875,-95.3192000294211,170.56320981975225,-82.198178991742,28.214930822265003
6560.05859375,-84.79281658050672,168.41608374027572,-84.28254044509217,42.65474477302504
6562.5,-80.44057577384712,147.69288309374622,-87.16984005065272,85.51337241884947
6564.94140625,-79.18841841085636,125.28510946543292,-85.03256424934935,96.0278719981631
6567.3828125,-82.58253271377471,99.5411060859789,-87.39039565905179,85.68270242524338
6569.82421875,-87.94977513310107,56.250005292455896,-94.28999143800411,120.58608866159597
6572.265625,-87.74856269467278,1.4970074035578813,-92.43987199206018,116.34652446054903
6574.70703125,-83.25224911533607,156.76228183957005,-90.52196396661589,73.17491455477638
6577.1484375,-81.42931386839116,147.80002292320367,-89.50507881835107,25.6717202387543
6579.58984375,-80.36377374012065,133.30252612466094,-86.21550289482855,169.41382237678857
6582.03125,-79.5117314778667,116.89205718578695,-85.83927021040762,143.5130334769462
6584.47265625,-80.12679271481248,94.69721282934981,-87.15929053395766,116.21771887367252
6586.9140625,-80.40104692449671,66.37091971394587,-89.26140611035508,89.365643585482
6589.35546875,-81.1308296481103,47.17142814629361,-92.80006409200053,53.14436499245979
6591.796875,-82.78804492219278,40.26697787084961,-96.76108510916181,40.77204955374093
